user_id,company,address,job,type
223147,ห้างหุ้นส่วนสามัญ ตรีครุธพันธุ์โอสถ,"408/78 ถนนเณรานุสนธิ์, ห้างหุ้นส่วนสามัญ ตรีครุธพันธุ์โอสถ",Cloud Architect,workplace
811811,จ้อยนุแสงคอนสตรัคชั่น,"22/56 ถนนธนประทีป, จ้อยนุแสงคอนสตรัคชั่น",Mobile App Developer,workplace
746042,มูลนิธิเตมิยะเดช,"0/9 ถนนบุตราช, มูลนิธิเตมิยะเดช",Cloud Architect,workplace
280615,หจก.ธนประทีปแอนด์ซันส์,"02/85 ถนนทองสินธุ์, หจก.ธนประทีปแอนด์ซันส์",นักจัดรายการวิทยุ,workplace
600238,ตั้งกุลงามจิวเวลรี่,"0/4 ถ.ตระกูลบุญ, ตั้งกุลงามจิวเวลรี่",Full-Stack Developer,workplace
167539,ห้างหุ้นส่วนจำกัด เดชวา,"9 ถ.ดาวอร่าม, ห้างหุ้นส่วนจำกัด เดชวา",Software Engineer,workplace
187663,บริษัท พรสีมา จำกัด (มหาชน),"68 หมู่ 4 ถนนสงประเสริฐ, บริษัท พรสีมา จำกัด (มหาชน)",Full-Stack Developer,workplace
150812,ห้างหุ้นส่วนสามัญ ทองสินธุ์,"1 ถนนถนัดกลึง, ห้างหุ้นส่วนสามัญ ทองสินธุ์",Cybersecurity Analyst,workplace
366461,หจก.ดัตพันธุ์,"58 ถ.ถนัดเดินข่าว, หจก.ดัตพันธุ์",Mobile App Developer,workplace
570139,หจก.ถนอมพลกรังเทรดดิ้ง,"5 ถนนราชมณี, หจก.ถนอมพลกรังเทรดดิ้ง",ผู้กำกับภาพยนตร์,workplace
916170,บริษัท ถ้วนศรีภาพยนตร์ จำกัด,"68 หมู่ 5 ถนนไสยกิจ, บริษัท ถ้วนศรีภาพยนตร์ จำกัด",AI Researcher,workplace
581463,บริษัท ดุริยพันธุ์อุตสาหกรรม จำกัด (มหาชน),"897 ถ.ตันยา, บริษัท ดุริยพันธุ์อุตสาหกรรม จำกัด (มหาชน)",AI Researcher,workplace
431996,บริษัท ตวันเยี่ยม จำกัด,"40/5 ถนนนาคพันธุ์, บริษัท ตวันเยี่ยม จำกัด",Cloud Architect,workplace
190811,บริษัท ถนัดรักษา จำกัด,"37 หมู่ 78 ซ.แต้กุล, บริษัท ถนัดรักษา จำกัด",Cloud Architect,workplace
793510,บริษัท กุมารบุญ จำกัด,"75 หมู่ 9 ถนนถนัดภาษา, บริษัท กุมารบุญ จำกัด",ภัณฑารักษ์,workplace
354870,บริษัท ถุงเงิน จำกัด,"46/3 ถ.นาฏคายี, บริษัท ถุงเงิน จำกัด",Full-Stack Developer,workplace
604459,หจก.ธัญาโภชน์,"347/01 ถ.ทองแท้, หจก.ธัญาโภชน์",นักประชาสัมพันธ์,workplace
984791,ธนาคารนาคะนคร จำกัด,"791/06 ถนนถาวรายุศม์, ธนาคารนาคะนคร จำกัด",นักสังคมวิทยา,workplace
351976,บริษัท ถนอมพลการค้า จำกัด,"288/6 ถ.บุนยะตีรณะ, บริษัท ถนอมพลการค้า จำกัด",AI Researcher,workplace
956565,ห้างหุ้นส่วนสามัญ ทองแท้,"327/00 ถนนเยาวธนโชค, ห้างหุ้นส่วนสามัญ ทองแท้",Full-Stack Developer,workplace
398569,มูลนิธินานายน,"26/7 ถ.ถนัดเดินข่าว, มูลนิธินานายน",Software Engineer,workplace
622050,บมจ.ธรรมสถิตไพศาลคอมพิวเตอร์,"590/9 ถนนนาควงษ์, บมจ.ธรรมสถิตไพศาลคอมพิวเตอร์",จ๊อกกี้,workplace
656024,บริษัท เนตร์มณี จำกัด,"73 หมู่ 47 ถนนไทยสุชาต, บริษัท เนตร์มณี จำกัด",Software Engineer,workplace
991848,บริษัท ตั้งเผ่าเซอร์วิส จำกัด,"18 หมู่ 6 ถนนชุมวระ, บริษัท ตั้งเผ่าเซอร์วิส จำกัด",Cybersecurity Analyst,workplace
772613,ร่มธิติรัตน์การค้า,"48/49 ถนนตระกูลไม้เรียง, ร่มธิติรัตน์การค้า",AI Researcher,workplace
370026,ทำประดู่และไม้แดง,"57/9 ถ.แก้วอยู่, ทำประดู่และไม้แดง",Cloud Architect,workplace
674730,ห้างหุ้นส่วนจำกัด ทองประดิฐพืชผล,"516/8 ถ.นากกนก, ห้างหุ้นส่วนจำกัด ทองประดิฐพืชผล",AI Researcher,workplace
709221,บจก.นาฏคายี,"088 ถนนธีวร, บจก.นาฏคายี",AI Researcher,workplace
163112,หจก.ซาซุมวิศวการ,"755/3 ถนนนามขำ, หจก.ซาซุมวิศวการ",นักบิน,workplace
646026,ถนัดพิมพการและนาถะพินธุ,"08/57 ถนนนะวะมันดร, ถนัดพิมพการและนาถะพินธุ",บรรณารักษ์,workplace
803265,หจก.วะคีมัน,"04 ถนนนิละทัต, หจก.วะคีมัน",Software Engineer,workplace
940699,ทัศนสุทธิบริการ,"957/02 ถนนโพธิสัตย์, ทัศนสุทธิบริการ",Cybersecurity Analyst,workplace
212819,หจก.นฤภัยมอเตอร์,"286/60 ถนนฉิมพาลี, หจก.นฤภัยมอเตอร์",AI Researcher,workplace
964228,ห้างหุ้นส่วนจำกัด เยาวธนโชคคอนสตรัคชั่น,"72/93 ซอยอัตตนาถ, ห้างหุ้นส่วนจำกัด เยาวธนโชคคอนสตรัคชั่น",DevOps Engineer,workplace
963086,ห้างหุ้นส่วนจำกัด ธนประทีป,"37/88 ถ.นิษประปัญจ์, ห้างหุ้นส่วนจำกัด ธนประทีป",Data Scientist,workplace
838307,ห้างหุ้นส่วนจำกัด ถนัดเดินข่าว,"48/5 ถนนทำประดู่, ห้างหุ้นส่วนจำกัด ถนัดเดินข่าว",DevOps Engineer,workplace
579178,บริษัท ประจันตะเสนพานิช จำกัด (มหาชน),"90/6 ถนนเขียวอ่อน, บริษัท ประจันตะเสนพานิช จำกัด (มหาชน)",Software Engineer,workplace
914481,ธนาคารขอหมั่นกลาง จำกัด,"47 ถนนศิวะวรเวท, ธนาคารขอหมั่นกลาง จำกัด",Data Scientist,workplace
196276,ห้างหุ้นส่วนจำกัด ดาบเพ็ชร์แพคกิ้ง,"70 ถนนแท่นทอง, ห้างหุ้นส่วนจำกัด ดาบเพ็ชร์แพคกิ้ง",Full-Stack Developer,workplace
895771,บจก.ซาซุมกลการ,"45 ถนนไตรบรรพ, บจก.ซาซุมกลการ",Backend Developer,workplace
864341,ห้างหุ้นส่วนสามัญ ถนัดรักษา,"8/2 ถนนถนัดอาวุธ, ห้างหุ้นส่วนสามัญ ถนัดรักษา",นักถ่ายภาพ,workplace
709986,ห้างหุ้นส่วนจำกัด นิลวิมล,"90/77 ซอยหนักแน่น, ห้างหุ้นส่วนจำกัด นิลวิมล",Full-Stack Developer,workplace
616081,หจก.ทองประดิฐ,"90 หมู่ 2 ถนนตั้งกุลงาม, หจก.ทองประดิฐ",Cybersecurity Analyst,workplace
268388,สมาคมฉัตรอภิเที่ยงค่ำ,"6 ถนนทันยุค, สมาคมฉัตรอภิเที่ยงค่ำ",Data Scientist,workplace
653121,บริษัท ทับทิมไทย จำกัด,"607/34 ถนนทัศนสุทธิ, บริษัท ทับทิมไทย จำกัด",Cloud Architect,workplace
496580,หจก.นฤทุกข์,"003 ถ.เพียยา, หจก.นฤทุกข์",Cloud Architect,workplace
881889,บริษัท ภูภักดี จำกัด,"4 ถนนธนรักษ์, บริษัท ภูภักดี จำกัด",Mobile App Developer,workplace
357244,มูลนิธิถ้วนศรี,"77/7 ถนนธนประทีป, มูลนิธิถ้วนศรี",Software Engineer,workplace
144874,สุวรรณหงษ์แลบ,"1 ถ.นุชแนวนุ่ม, สุวรรณหงษ์แลบ",นายแบบ,workplace
861733,เณรานุสนธิ์-เดชคุ้ม,"76 หมู่ 3 ถนนนาคสุทิน, เณรานุสนธิ์-เดชคุ้ม",Cloud Architect,workplace
801414,ห้างหุ้นส่วนจำกัด นุชแนวนุ่มแอนด์ซันส์,"92 หมู่ 33 ซ.จันทา, ห้างหุ้นส่วนจำกัด นุชแนวนุ่มแอนด์ซันส์",Cybersecurity Analyst,workplace
899938,ร่มธิติรัตน์การช่าง,"01 หมู่ 0 ถ.มิ่งขวัญ, ร่มธิติรัตน์การช่าง",Software Engineer,workplace
734063,สมาคมนาควงษ์,"990 ถ.นาคสุทิน, สมาคมนาควงษ์",AI Researcher,workplace
172360,บริษัท ติณรัตน์ จำกัด,"341/01 ถนนนาถะพินธุ, บริษัท ติณรัตน์ จำกัด",Backend Developer,workplace
469842,บจก.ดิศดใน,"754/46 ถนนประจันตะเสน, บจก.ดิศดใน",Backend Developer,workplace
981928,บริษัท บุตดา จำกัด,"589/1 ถนนทองเนื้อดี, บริษัท บุตดา จำกัด",Software Engineer,workplace
931186,บริษัท ทวนไชย์และเพื่อน จำกัด (มหาชน),"665 ถนนธาราธร, บริษัท ทวนไชย์และเพื่อน จำกัด (มหาชน)",DevOps Engineer,workplace
302977,บริษัท วาทาพืชผล จำกัด (มหาชน),"56 หมู่ 53 ถ.เพียยา, บริษัท วาทาพืชผล จำกัด (มหาชน)",Full-Stack Developer,workplace
459663,บจก.ทันยุคอินเตอร์เนชั่นแนล,"93/5 ซอยดุริยพันธุ์, บจก.ทันยุคอินเตอร์เนชั่นแนล",Cloud Architect,workplace
400420,บริษัท ถนอมพลโอสถ จำกัด,"59 ถ.สันตะวงศ์, บริษัท ถนอมพลโอสถ จำกัด",AI Researcher,workplace
625850,บมจ.นกทอง,"222/6 ถ.ทวนไชย์, บมจ.นกทอง",ผู้กำกับ,workplace
316278,หจก.บุญบำรุง,"05/87 ถ.เยาวธนโชค, หจก.บุญบำรุง",Software Engineer,workplace
786455,หจก.บุญส่งการบัญชี,"00 หมู่ 42 ถ.ไทยสุชาต, หจก.บุญส่งการบัญชี",Full-Stack Developer,workplace
348629,บริษัท เขียวขุ้ย จำกัด,"737 ถนนนาถะเดชะ, บริษัท เขียวขุ้ย จำกัด",Backend Developer,workplace
466803,บริษัท นวลฉวีซัพพลาย จำกัด,"8 ถนนนามขำ, บริษัท นวลฉวีซัพพลาย จำกัด",นักเศรษฐศาสตร์,workplace
411780,ห้างหุ้นส่วนจำกัด นรวิทย์โชติกุลวิศวการ,"710 ถ.ตั้งกุลงาม, ห้างหุ้นส่วนจำกัด นรวิทย์โชติกุลวิศวการ",DevOps Engineer,workplace
333779,ห้างหุ้นส่วนสามัญ ปานสุวรรณโอสถ,"294/67 ถ.เณรานุสนธิ์, ห้างหุ้นส่วนสามัญ ปานสุวรรณโอสถ",Software Engineer,workplace
455163,บริษัท เลขะพันธุ์ จำกัด,"06 ถนนนาควงษ์, บริษัท เลขะพันธุ์ จำกัด",Mobile App Developer,workplace
158358,ดาบเพ็ชร์และตันยา,"899 ถนนหอมพิกุล, ดาบเพ็ชร์และตันยา",Cybersecurity Analyst,workplace
802872,บริษัท ขอหมั่นกลางเอ็นจิเนียริ่ง จำกัด,"03 หมู่ 3 ถนนตรีครุธพันธุ์, บริษัท ขอหมั่นกลางเอ็นจิเนียริ่ง จำกัด",Full-Stack Developer,workplace
417948,บมจ.ธรรมเมธา,"8/0 ถนนนิยมสำหรวจ, บมจ.ธรรมเมธา",DevOps Engineer,workplace
661493,ชมรมยะผา,"06 หมู่ 10 ถนนเตชะกำพุ, ชมรมยะผา",นักพากย์,workplace
822845,บริษัท ดาวกระจาย จำกัด,"090/2 ถ.ถมปัด, บริษัท ดาวกระจาย จำกัด",Data Scientist,workplace
334416,ห้างหุ้นส่วนจำกัด นะวะมันดร,"171 ถ.ไสยกิจ, ห้างหุ้นส่วนจำกัด นะวะมันดร",DevOps Engineer,workplace
326162,ห้างหุ้นส่วนจำกัด หิรัญสาลี,"45 ถนนเธียรายัน, ห้างหุ้นส่วนจำกัด หิรัญสาลี",AI Researcher,workplace
692641,บริษัท ศรีอุ่น จำกัด,"63/69 ถนนศรีเผด็จ, บริษัท ศรีอุ่น จำกัด",นายแบบ,workplace
714780,นพคเชนทร์และนาฏคายี,"43 หมู่ 3 ถ.หอมพิกุล, นพคเชนทร์และนาฏคายี",Full-Stack Developer,workplace
594561,ถุงเงินการค้า,"598/6 ถนนถนิมมาศ, ถุงเงินการค้า",นักสัตววิทยา,workplace
328361,มูลนิธินิละทัต,"25 หมู่ 0 ถนนดาบเงิน, มูลนิธินิละทัต",Cloud Architect,workplace
248496,สมาคมถุงเงิน,"4 ถนนพรมอ่อน, สมาคมถุงเงิน",กวี,workplace
599779,ประจันตะเสน-บินดี,"353 ถ.ถาวระวรณ์, ประจันตะเสน-บินดี",Mobile App Developer,workplace
967069,บริษัท บุตดาแพคกิ้ง จำกัด,"305/50 ถนนมิ่งขวัญ, บริษัท บุตดาแพคกิ้ง จำกัด",Data Scientist,workplace
177755,ห้างหุ้นส่วนจำกัด ศรีเผด็จคอมพิวเตอร์,"661/0 ถนนแถมธน, ห้างหุ้นส่วนจำกัด ศรีเผด็จคอมพิวเตอร์",Backend Developer,workplace
993460,บริษัท นฤภัยการบัญชี จำกัด,"0 ถ.ดาตู, บริษัท นฤภัยการบัญชี จำกัด",Cybersecurity Analyst,workplace
946452,บจก.ศรีธนะเวทย์,"4/7 ถนนนฤภัย, บจก.ศรีธนะเวทย์",Backend Developer,workplace
345468,บริษัท ธนรักษ์ จำกัด,"12 หมู่ 80 ถนนสงประเสริฐ, บริษัท ธนรักษ์ จำกัด",Cybersecurity Analyst,workplace
334756,ธนาคารถ้วนศรี จำกัด,"851/4 ถ.นานายน, ธนาคารถ้วนศรี จำกัด",นักสังคมวิทยา,workplace
846907,ห้างหุ้นส่วนสามัญ ตัณสถิตย์,"68 หมู่ 0 ถ.ธรรมสถิตไพศาล, ห้างหุ้นส่วนสามัญ ตัณสถิตย์",เกษตรกร,workplace
183117,ดุษฎีวนิชขนส่ง,"87 หมู่ 41 ถ.นุ่มกัน, ดุษฎีวนิชขนส่ง",Software Engineer,workplace
665988,สมาคมถมังรักษสัตว์,"83/05 ถนนถนัดอาวุธ, สมาคมถมังรักษสัตว์",Data Scientist,workplace
582716,ห้างหุ้นส่วนสามัญ เนื่องนนท์และเพื่อน,"020 ถนนธนประทีป, ห้างหุ้นส่วนสามัญ เนื่องนนท์และเพื่อน",Software Engineer,workplace
579822,บริษัท นิยมสำหรวจโอสถ จำกัด,"1 ถนนทำประดู่, บริษัท นิยมสำหรวจโอสถ จำกัด",AI Researcher,workplace
998119,บริษัท เขียวอ่อน จำกัด (มหาชน),"67 ถนนแจ้งสว่าง, บริษัท เขียวอ่อน จำกัด (มหาชน)",Data Scientist,workplace
420450,ไม้แดงวิศวการ,"67 หมู่ 75 ถนนถนอมพล, ไม้แดงวิศวการ",DevOps Engineer,workplace
314702,บริษัท ขุนดำขนส่ง จำกัด,"57/6 ถนนธัญาโภชน์, บริษัท ขุนดำขนส่ง จำกัด",Software Engineer,workplace
425160,ห้างหุ้นส่วนจำกัด บุนยะศัพท์,"53 หมู่ 68 ถนนบุญญาไลย์, ห้างหุ้นส่วนจำกัด บุนยะศัพท์",Mobile App Developer,workplace
914253,ห้างหุ้นส่วนสามัญ หนุนสุขเซอร์วิส,"87/0 ถนนธูปหอม, ห้างหุ้นส่วนสามัญ หนุนสุขเซอร์วิส",นักประวัติศาสตร์,workplace
788788,ขุนดำอุตสาหกรรม,"78/53 ถนนดาบเพ็ชร์, ขุนดำอุตสาหกรรม",ผู้กำกับละครโทรทัศน์,workplace
300186,บริษัท หิรัญสาลี,"66/55 ถนนเตมิยะเดช, บริษัท หิรัญสาลี",Cybersecurity Analyst,workplace
506303,เลิศกิ่ง-ถนัดอักษร,"51/3 ถ.อุลหัสสา, เลิศกิ่ง-ถนัดอักษร",Full-Stack Developer,workplace
120471,บริษัท หิรัญสาลี จำกัด,"89/7 ถ.สันตะวงศ์, บริษัท หิรัญสาลี จำกัด",Full-Stack Developer,workplace
858931,สมาคมบุญญาภิรมย์,"7 ถ.นาถะพินธุ, สมาคมบุญญาภิรมย์",Backend Developer,workplace
318448,จันอ้นคอนสตรัคชั่น,"829/32 ถนนงามพิเชษฐ์, จันอ้นคอนสตรัคชั่น",Cloud Architect,workplace
466860,บริษัท ตันยา จำกัด,"6 ถ.นำธวัช, บริษัท ตันยา จำกัด",Backend Developer,workplace
957339,บริษัท ดวงทับทิม จำกัด,"524 ถ.ถนัดกลึง, บริษัท ดวงทับทิม จำกัด",Cloud Architect,workplace
437829,บริษัท พงศ์ฉบับนภา จำกัด,"70 หมู่ 78 ถ.ทำประดู่, บริษัท พงศ์ฉบับนภา จำกัด",Data Scientist,workplace
549092,บริษัท ตั้งรบ จำกัด,"25 หมู่ 4 ถ.ดุษฎีวนิช, บริษัท ตั้งรบ จำกัด",Cybersecurity Analyst,workplace
908023,บริษัท บุนยะศัพท์ จำกัด,"53 หมู่ 72 ถนนนุตตาร, บริษัท บุนยะศัพท์ จำกัด",Cloud Architect,workplace
584437,ชมรมตระกูลบุญ,"91/05 ถ.นิลเสนา, ชมรมตระกูลบุญ",Cybersecurity Analyst,workplace
201911,หจก.อัตตนาถ,"08 หมู่ 6 ถนนทุมะบุตร์, หจก.อัตตนาถ",Data Scientist,workplace
554123,ห้างหุ้นส่วนจำกัด ทหารแท้,"20/0 ถนนธุวะนุติ์, ห้างหุ้นส่วนจำกัด ทหารแท้",DevOps Engineer,workplace
443145,ห้างหุ้นส่วนจำกัด นิละทัต,"180 ซ.สุวรรณหงษ์, ห้างหุ้นส่วนจำกัด นิละทัต",Data Scientist,workplace
588871,บริษัท ซูสารอคอนสตรัคชั่น จำกัด,"59 หมู่ 5 ถนนศรีอุ่น, บริษัท ซูสารอคอนสตรัคชั่น จำกัด",สถาปนิก,workplace
449033,หจก.ดาตูเอเยนซี,"10/46 ถ.ดิสกะประกาย, หจก.ดาตูเอเยนซี",Data Scientist,workplace
358678,บริษัท นวลฉวี จำกัด,"30 หมู่ 28 ถนนนพคเชนทร์, บริษัท นวลฉวี จำกัด",Data Scientist,workplace
958035,บจก.ธรรมทินนา,"43/22 ถ.เนตร์มณี, บจก.ธรรมทินนา",DevOps Engineer,workplace
249747,สงประเสริฐเอนเตอรไพรส์,"79 ถนนถนัดการเขียน, สงประเสริฐเอนเตอรไพรส์",บรรณารักษ์,workplace
835631,ห้างหุ้นส่วนจำกัด ดาบเงินยานยนต์,"1 ถ.ชำนาญวาด, ห้างหุ้นส่วนจำกัด ดาบเงินยานยนต์",Cybersecurity Analyst,workplace
147640,บริษัท ศรีวงค์จิวเวลรี่ จำกัด,"8 ถ.หิรัญสาลี, บริษัท ศรีวงค์จิวเวลรี่ จำกัด",DevOps Engineer,workplace
542798,หจก.เขียวอ่อนและเพื่อน,"00 หมู่ 3 ถ.นวลฉวี, หจก.เขียวอ่อนและเพื่อน",ภัณฑารักษ์,workplace
753970,บริษัท แนวพนิชอิมปอร์ตเอ็กซปอร์ต จำกัด,"26/8 ถนนนครเทพ, บริษัท แนวพนิชอิมปอร์ตเอ็กซปอร์ต จำกัด",Data Scientist,workplace
463431,ถนัดอาวุธสโตร์,"370/3 ถนนจันทา, ถนัดอาวุธสโตร์",Mobile App Developer,workplace
956312,ห้างหุ้นส่วนจำกัด บุณยะภาชน์,"94/23 ถนนศรีวงค์, ห้างหุ้นส่วนจำกัด บุณยะภาชน์",นักการเมือง,workplace
322728,บริษัท ธีวร จำกัด,"4/3 ถนนคำลือ, บริษัท ธีวร จำกัด",Data Scientist,workplace
362393,ห้างหุ้นส่วนจำกัด ถนอมพลอิมปอร์ตเอ็กซปอร์ต,"48 หมู่ 5 ถนนดีตพันธุ์, ห้างหุ้นส่วนจำกัด ถนอมพลอิมปอร์ตเอ็กซปอร์ต",Backend Developer,workplace
211068,หจก.ธาราธร,"2 ถ.ธัญเสถียร, หจก.ธาราธร",เจ้าหน้าที่รัฐบาล,workplace
240626,บริษัท ทวนทอง จำกัด,"5/3 ถนนผลบุญ, บริษัท ทวนทอง จำกัด",Cloud Architect,workplace
775527,แท่นทองเฟอนิชชิ่ง,"263/6 ถ.เณรานุสนธิ์, แท่นทองเฟอนิชชิ่ง",Data Scientist,workplace
127518,บริษัท ทัศนสุทธิ จำกัด,"08 หมู่ 9 ถ.ภูภักดี, บริษัท ทัศนสุทธิ จำกัด",DevOps Engineer,workplace
637680,บริษัท อุ่นอก จำกัด,"28 หมู่ 2 ถ.ราชมณี, บริษัท อุ่นอก จำกัด",Cloud Architect,workplace
328781,ห้างหุ้นส่วนจำกัด ตระกูลบุญคอนสตรัคชั่น,"977 ถนนถนัดกลึง, ห้างหุ้นส่วนจำกัด ตระกูลบุญคอนสตรัคชั่น",Data Scientist,workplace
352921,ห้างหุ้นส่วนจำกัด บุญญาภิรมย์,"97 หมู่ 83 ถนนทรัพย์สาร, ห้างหุ้นส่วนจำกัด บุญญาภิรมย์",Software Engineer,workplace
461777,บริษัท ทองลาภ จำกัด,"21 หมู่ 5 ถนนศรีเผด็จ, บริษัท ทองลาภ จำกัด",Software Engineer,workplace
733773,บจก.นฤภัย,"15/20 ถ.ขุนดำ, บจก.นฤภัย",บรรณารักษ์,workplace
202626,บริษัท ทองแท้,"81 หมู่ 76 ถ.ถนัดการเขียน, บริษัท ทองแท้",Mobile App Developer,workplace
397492,ห้างหุ้นส่วนสามัญ หิรัญสาลี,"910 ถ.บุณยะภาชน์, ห้างหุ้นส่วนสามัญ หิรัญสาลี",Mobile App Developer,workplace
725222,บริษัท ทัศนสุทธิ จำกัด,"97/47 ถนนทุมะบุตร์, บริษัท ทัศนสุทธิ จำกัด",นักเขียน,workplace
276226,บริษัท นุ่มกัน จำกัด (มหาชน),"797/4 ถนนถนัดพิมพการ, บริษัท นุ่มกัน จำกัด (มหาชน)",DevOps Engineer,workplace
233190,บริษัท แก้วชลครามการบัญชี จำกัด,"7/8 ถ.ธนรักษ์, บริษัท แก้วชลครามการบัญชี จำกัด",Mobile App Developer,workplace
973913,บริษัท ตระกูลบุญแอนด์ซันส์ จำกัด,"362/27 ถ.มนทอง, บริษัท ตระกูลบุญแอนด์ซันส์ จำกัด",Backend Developer,workplace
308629,บริษัท ดุริยพันธุ์คอมมิวนิเคชั่น จำกัด,"42/36 ถนนธรรมเมธา, บริษัท ดุริยพันธุ์คอมมิวนิเคชั่น จำกัด",นักวาดการ์ตูน,workplace
366197,บริษัท นาคพันธุ์ จำกัด (มหาชน),"1/4 ถ.ดิศดใน, บริษัท นาคพันธุ์ จำกัด (มหาชน)",ผู้กำกับ,workplace
360844,หจก.ตั้งเผ่า,"0/6 ถนนไทนิยม, หจก.ตั้งเผ่า",ช่างทำเครื่องดนตรี,workplace
473375,หจก.สังข์กรดแอนด์ซันส์,"675 ถนนนิลวิมล, หจก.สังข์กรดแอนด์ซันส์",AI Researcher,workplace
127459,บจก.เดชวาโอสถ,"99 หมู่ 68 ถ.ปานสุวรรณ, บจก.เดชวาโอสถ",Software Engineer,workplace
197670,หจก.นาฏคายี,"46 หมู่ 60 ถ.ตรีเภรินทร์, หจก.นาฏคายี",DevOps Engineer,workplace
307703,หจก.ดาวอร่าม,"03/55 ถ.ธุวะนุติ์, หจก.ดาวอร่าม",Full-Stack Developer,workplace
820866,เตชะกำพุสโตร์,"48 หมู่ 58 ถนนตระกูลบุญ, เตชะกำพุสโตร์",Cybersecurity Analyst,workplace
573959,บจก.สาระพันธ์,"5/9 ถนนขันธุลา, บจก.สาระพันธ์",Mobile App Developer,workplace
368687,ชมรมเตมิยะเดช,"49/1 ถนนถาวระวรณ์, ชมรมเตมิยะเดช",นักพจนานุกรม,workplace
884626,นะวะมันดรคอมพิวเตอร์,"46 หมู่ 0 ถ.ถนิมมาศ, นะวะมันดรคอมพิวเตอร์",เจ้าหน้าที่พัฒนาเอกชน,workplace
263987,บริษัท สงประเสริฐแพคกิ้ง จำกัด,"184/34 ถ.ด้วงโสน, บริษัท สงประเสริฐแพคกิ้ง จำกัด",Backend Developer,workplace
286727,ห้างหุ้นส่วนจำกัด บุนยาภิสนท์,"6 ถนนทองอยู่, ห้างหุ้นส่วนจำกัด บุนยาภิสนท์",นักสืบ,workplace
985139,บมจ.ทองอยู่บริการ,"3/4 ถ.วาทา, บมจ.ทองอยู่บริการ",ผู้กำกับละครโทรทัศน์,workplace
734675,สมาคมนิละทัต,"79 หมู่ 25 ถนนทวีเดช, สมาคมนิละทัต",Cybersecurity Analyst,workplace
262378,เตมิยะเดชมอเตอร์,"67/1 ถ.ถนัดรบ, เตมิยะเดชมอเตอร์",นักการทูต,workplace
325524,มูลนิธิบุญบำรุง,"732/2 ถนนศรีตะวัน, มูลนิธิบุญบำรุง",Cloud Architect,workplace
382537,บมจ.จ้อยนุแสงเอเยนซี,"2 ถนนขันธุลา, บมจ.จ้อยนุแสงเอเยนซี",Full-Stack Developer,workplace
855693,ธนาคารธรรมนิยม จำกัด,"531/86 ถนนศาสตร์ศิลป์, ธนาคารธรรมนิยม จำกัด",ช่างทำเครื่องดนตรี,workplace
977154,ธาราธรจิวเวลรี่,"16/62 ซ.นิลเสนา, ธาราธรจิวเวลรี่",Data Scientist,workplace
968661,บจก.นานายน,"93 หมู่ 70 ถนนชุมวระ, บจก.นานายน",Cloud Architect,workplace
566015,ห้างหุ้นส่วนจำกัด บุญญาไลย์,"14 หมู่ 42 ถ.พงศ์ฉบับนภา, ห้างหุ้นส่วนจำกัด บุญญาไลย์",Data Scientist,workplace
947181,ห้างหุ้นส่วนจำกัด ทวีเดช,"8 ถนนนิลสลัว, ห้างหุ้นส่วนจำกัด ทวีเดช",Software Engineer,workplace
404662,บริษัท ยาปะโลหิต จำกัด,"40 ถ.งามพิเชษฐ์, บริษัท ยาปะโลหิต จำกัด",Data Scientist,workplace
832532,ห้างหุ้นส่วนจำกัด ถนอมมนุษย์วิศวกรรม,"14 ถนนตวันเยี่ยม, ห้างหุ้นส่วนจำกัด ถนอมมนุษย์วิศวกรรม",Full-Stack Developer,workplace
910476,บริษัท บุญส่ง จำกัด,"81 หมู่ 7 ถ.ถนอมพล, บริษัท บุญส่ง จำกัด",AI Researcher,workplace
701712,บริษัท ยาปะโลหิต จำกัด (มหาชน),"04 หมู่ 8 ถ.วิลาสินี, บริษัท ยาปะโลหิต จำกัด (มหาชน)",Data Scientist,workplace
427771,บริษัท ทหารแท้เอเยนซี จำกัด,"281/43 ถ.อุลหัสสา, บริษัท ทหารแท้เอเยนซี จำกัด",Full-Stack Developer,workplace
167200,ห้างหุ้นส่วนจำกัด เตมิยะเดช,"50/4 ถ.พานเกล้า, ห้างหุ้นส่วนจำกัด เตมิยะเดช",Data Scientist,workplace
584574,หจก.ถนัดอาวุธ,"86 หมู่ 4 ถ.ธูปหอม, หจก.ถนัดอาวุธ",DevOps Engineer,workplace
951221,บริษัท ปานสุวรรณ จำกัด (มหาชน),"3/6 ถ.ราชมณี, บริษัท ปานสุวรรณ จำกัด (มหาชน)",DevOps Engineer,workplace
423676,หจก.ตัณสถิตย์ก่อสร้าง,"68/14 ถนนตั้งเผ่า, หจก.ตัณสถิตย์ก่อสร้าง",AI Researcher,workplace
929488,บริษัท วะคีมันเอเยนซี จำกัด,"975/4 ถ.วะคีมัน, บริษัท วะคีมันเอเยนซี จำกัด",Cybersecurity Analyst,workplace
553112,บจก.ธรรมนิยมเฟอนิชชิ่ง,"77 หมู่ 46 ถนนดุษฎีวนิช, บจก.ธรรมนิยมเฟอนิชชิ่ง",Data Scientist,workplace
756465,ห้างหุ้นส่วนสามัญ ไชยภา,"99 หมู่ 0 ถนนถาวรรัตน, ห้างหุ้นส่วนสามัญ ไชยภา",Cloud Architect,workplace
857796,ศรีตะวันคอมพิวเตอร์,"1 ถ.เจริญรัมย์, ศรีตะวันคอมพิวเตอร์",Software Engineer,workplace
