friend_id,user1_id,user2_id
539036,377424,923272
159370,377424,915422
635336,377424,646480
505420,377424,961104
922518,377424,753675
347025,377424,981172
812747,377424,153705
428679,377424,988950
826369,377424,833827
700326,377424,512356
889895,377424,181637
265240,377424,427751
311688,377424,166767
482886,377424,927782
859690,377424,148192
478423,377424,330505
588117,377424,671141
532299,377424,394046
995213,377424,280615
145556,377424,984791
308391,377424,622050
780463,377424,991848
728248,377424,772613
402024,377424,348629
220784,377424,345468
836931,377424,846907
218783,377424,665988
748555,377424,318448
535194,377424,262378
383684,377424,855693
448820,377424,373609
292956,377424,783454
492342,377424,707354
113787,377424,638619
533425,377424,665300
241909,377424,464392
873999,377424,183207
590939,170363,317626
822293,170363,330642
235147,170363,721246
775143,170363,476689
294855,339849,763006
274483,339849,560738
576920,339849,142035
384512,339849,601689
386831,339849,356634
259200,535985,485359
586669,535985,187150
231905,535985,851598
301757,535985,945128
680191,535985,573780
443556,535985,507537
873380,379391,571468
720288,379391,168945
352090,379391,682408
935863,379391,369737
115317,379391,505809
891811,379391,602894
222195,379391,223101
526038,379391,661493
248891,255372,831164
606838,255372,224552
606392,255372,634706
491258,255372,854947
242761,255372,508117
647431,255372,496280
608352,255372,577655
541496,255372,223147
569684,255372,805445
499853,255372,731129
275630,166938,560738
429083,166938,247879
446412,166938,963086
529458,166938,455163
627795,166938,425160
844412,624072,247995
522746,624072,489997
566719,624072,716435
380418,624072,293799
528395,624072,476680
821649,624072,443108
354616,624072,793510
663371,624072,674730
947468,624072,393584
183321,624072,727075
663196,966111,986065
243470,966111,212549
176762,966111,865618
126186,966111,596557
424649,966111,950657
257731,966111,987500
311704,966111,538525
189868,966111,938299
677072,966111,925370
908166,966111,242064
864869,223101,884279
317866,223101,860984
838886,223101,142900
917591,223101,352002
744530,223101,737574
290034,913733,987779
699122,913733,373496
337505,913733,358395
254811,913733,122878
784893,913733,280615
391942,913733,437829
954402,913733,262378
411911,913733,582150
114977,913733,201901
519993,852303,245989
840258,852303,213875
503305,852303,381922
434429,852303,622867
659057,852303,522622
756429,852303,643370
232281,852303,204411
961610,852303,275250
517656,852303,489279
843258,852303,222136
901734,852303,706110
769087,852303,679100
821104,852303,903443
264864,852303,477746
771793,852303,496182
397300,852303,489901
865376,852303,395546
318443,852303,669597
307332,852303,440399
518485,852303,624072
241802,852303,345430
685167,852303,286857
444123,852303,741114
605238,852303,557703
580290,852303,148192
999693,852303,160915
768288,852303,927460
883033,852303,302758
754131,852303,173194
806948,852303,541460
671649,852303,803265
967635,852303,946452
206746,852303,733773
693445,852303,233190
217656,852303,308629
938345,852303,584574
886110,852303,785975
289351,852303,283718
769485,852303,967410
255547,852303,909409
816160,852303,422251
226773,852303,317552
323617,345430,546625
944432,345430,527562
601961,345430,133334
904723,345430,213875
982941,345430,426300
874744,345430,204411
745745,345430,639175
344806,345430,996317
752774,345430,688314
348224,345430,679100
391320,345430,135880
809328,345430,477746
994661,345430,496182
259797,345430,920004
227030,345430,713014
902669,345430,960273
135758,345430,512356
399189,345430,740152
233616,345430,454988
435340,345430,741114
409696,345430,723240
564670,345430,847477
932195,345430,927460
975951,345430,350626
952516,345430,173194
420010,345430,313970
185960,345430,431996
966701,345430,622050
793060,345430,370026
841491,345430,579178
879212,345430,466803
595072,345430,345468
480162,345430,554123
492308,345430,733773
513268,345430,308629
833302,345430,360844
113909,345430,307703
495096,345430,584574
143809,345430,785975
725658,345430,660198
265941,345430,967410
607953,345430,763783
184247,345430,244424
390060,345430,442745
433933,345430,742676
944780,345430,317552
326409,345430,613040
691181,345430,770681
961884,370314,206553
812667,370314,496280
412517,370314,244328
535687,370314,625559
818360,370314,275107
724490,370314,656379
275341,370314,190811
610480,370314,397492
364713,573780,881491
620288,573780,941881
559753,573780,729143
563244,573780,601689
900165,573780,618975
511122,573780,332978
333321,573780,147666
732461,573780,964228
538344,573780,616991
112374,286857,218570
817812,286857,776366
761806,286857,718042
786804,286857,643370
585945,286857,716435
170200,286857,706110
633988,286857,753675
506551,286857,598147
154605,286857,920004
729126,286857,294692
559075,286857,368996
387589,286857,345430
766947,286857,903832
875627,286857,853583
812850,286857,623055
378697,286857,927782
282752,286857,414734
644152,286857,824996
239057,286857,910137
599156,286857,811811
226218,286857,579178
839660,286857,334756
124944,286857,120471
896625,286857,233190
555794,286857,360844
483688,286857,307703
663044,286857,799725
892071,286857,881247
564455,286857,435354
126734,959304,754430
355839,959304,501264
357645,959304,865005
147661,959304,623813
779583,959304,598202
931327,959304,496636
544169,959304,796029
574937,959304,622867
856032,959304,987779
566529,959304,907841
489272,959304,373496
647533,959304,195453
903520,959304,646480
872352,959304,753675
704987,959304,299889
751238,959304,512356
482755,959304,573138
665814,959304,381532
802344,959304,773669
694486,959304,957387
650609,959304,433329
474605,959304,694172
830908,959304,672618
767449,959304,122878
202990,959304,150812
340652,959304,656024
158528,959304,348629
385280,959304,582716
361182,959304,788788
655529,959304,506303
507612,959304,120471
723854,959304,308629
683765,959304,373609
238822,959304,251506
920141,959304,636573
884806,959304,796892
787656,992840,299988
232013,992840,694059
846875,992840,399324
812432,992840,163112
528025,992840,973913
992301,457004,546625
243469,457004,673947
167258,457004,542528
243195,457004,363646
527971,457004,742922
486416,457004,133334
541719,457004,448266
216382,457004,655930
592265,457004,418591
611719,457004,718042
493123,457004,622867
948385,457004,426300
610175,457004,851420
918307,457004,688314
745894,457004,679100
387143,457004,500673
681607,457004,475633
348624,457004,725461
131914,457004,960273
354435,457004,663112
819202,457004,512356
420252,457004,286857
846726,457004,723240
887088,457004,847477
740616,457004,438132
677220,457004,979660
379928,457004,160915
550158,457004,426699
305042,457004,481288
225306,457004,541460
487897,457004,366461
652989,457004,579178
756670,457004,946452
233220,457004,334756
616313,457004,665988
376694,457004,957339
482916,457004,233190
560026,457004,308629
778858,457004,360844
850025,457004,820866
903607,457004,368687
122246,457004,756465
207950,457004,660198
455343,457004,690737
476040,457004,667074
667129,328131,675687
337122,328131,795462
419732,328131,884279
434817,328131,387124
223279,328131,603532
628469,328131,828761
926000,328131,937320
999676,328131,791288
260569,328131,963086
307035,328131,469842
332321,328131,114365
226001,355480,212549
833020,355480,496280
143648,355480,339849
804664,355480,417930
661282,355480,963086
580478,355480,714780
668705,355480,734675
329501,355480,242064
693000,801306,175082
995462,801306,810564
401833,801306,423676
359818,801306,677007
214940,767601,762736
442361,767601,828761
943672,767601,414451
893817,767601,913521
768335,767601,420450
369524,767601,910476
178785,767601,929488
794577,767601,638505
510041,767601,468283
963991,407516,713285
299263,407516,162851
570919,407516,382692
578665,407516,753675
601685,407516,768706
960676,407516,786455
676422,407516,788788
776856,407516,437829
577411,407516,956312
199510,407516,366197
991038,407516,253674
918247,231506,512935
506777,231506,873538
954335,231506,410002
567087,231506,815006
647732,231506,665184
814703,231506,699381
267688,231506,607133
670627,231506,590626
391149,231506,296107
689411,322361,884279
188977,322361,512107
304721,322361,738051
722786,322361,747672
426279,322361,971991
527472,322361,664356
785093,322361,420450
682841,322361,638505
480421,322361,977425
814648,322361,560187
182026,627658,494825
326758,627658,831164
893162,627658,167146
715852,627658,159696
497257,627658,159964
501721,627658,992840
127143,627658,637680
231297,627658,393584
947592,627658,993622
293705,573138,328684
744827,573138,191259
444323,573138,646480
362123,573138,769367
493296,573138,707354
235067,573138,990829
972615,573138,851404
343296,877118,415271
114460,877118,496636
728299,877118,179605
876367,877118,714203
765196,877118,251506
167248,877118,721147
540122,324006,686773
817536,324006,163112
309887,324006,328781
261604,740152,864972
430857,740152,673947
455124,740152,363646
947122,740152,742922
680781,740152,448266
514759,740152,655930
316822,740152,213875
160935,740152,112094
956653,740152,489997
363775,740152,470473
276134,740152,851420
241890,740152,639175
510503,740152,716435
113130,740152,706110
565207,740152,636559
608282,740152,679100
754482,740152,423212
284528,740152,408415
132742,740152,419344
462483,740152,718121
382706,740152,368996
116034,740152,181637
637081,740152,903832
852036,740152,376135
935670,740152,804276
529613,740152,853583
463691,740152,414734
674219,740152,366461
393254,740152,431996
626917,740152,991848
430019,740152,370026
364879,740152,946452
949666,740152,345468
705512,740152,665988
631568,740152,733773
907726,740152,308629
528629,740152,307703
260773,740152,690737
911746,740152,683875
723282,740152,503733
243159,181637,477099
142995,181637,527562
337938,181637,328594
416928,181637,245989
980763,181637,363646
288151,181637,133334
520635,181637,689667
847683,181637,382692
973327,181637,987779
970518,181637,851420
276905,181637,639175
409496,181637,891175
635668,181637,655374
617240,181637,223163
209807,181637,961104
510044,181637,598147
209483,181637,419344
734800,181637,981172
912407,181637,159628
132735,181637,377424
358376,181637,959304
210653,181637,638028
181787,181637,376135
483721,181637,594507
891331,181637,847477
117460,181637,302758
596677,181637,394046
759916,181637,622050
738009,181637,466803
891867,181637,411780
760606,181637,345468
211655,181637,582716
164882,181637,318448
856680,181637,775527
423129,181637,127459
304294,181637,373609
569820,181637,785975
255303,181637,638619
949336,181637,683875
191635,181637,667074
180067,181637,742676
312119,181637,464392
889445,181637,881247
568186,381532,141277
881529,381532,743671
421631,381532,661410
941783,381532,981172
920392,381532,638028
618095,381532,957387
542544,381532,751098
223147,279621,576975
399665,279621,677919
319248,279621,376363
867715,443017,270705
464364,443017,651283
202045,443017,573816
487121,443017,280615
412066,443017,362393
212174,159754,584705
864213,159754,436327
858965,159754,985313
655391,159754,153785
861070,159754,602894
263753,159754,351976
395016,159754,268388
545056,159754,316278
651761,159754,476356
360066,159754,579168
183848,159754,432991
308915,159754,946284
577812,159754,537863
606795,994471,662662
996064,994471,436327
921580,994471,482988
720467,994471,400105
582885,994471,590626
243152,639513,111141
531217,639513,801414
623884,417930,479456
550406,417930,123389
444943,417930,998119
426965,417930,548730
630492,903832,673947
429452,903832,218570
480251,903832,133334
776362,903832,776366
996380,903832,213875
855425,903832,381922
612053,903832,426300
470041,903832,504692
532686,903832,996317
943235,903832,679100
155557,903832,477746
799824,903832,725461
303423,903832,868442
235762,903832,920004
794795,903832,181637
297271,903832,741114
428236,903832,804276
878031,903832,979660
483926,903832,426699
765934,903832,824996
790029,903832,946452
735724,903832,345468
619548,903832,858931
707672,903832,554123
376806,903832,127459
810154,903832,820866
644021,903832,785975
962093,903832,442745
735231,903832,317552
772539,903832,881247
980715,638028,800302
685555,638028,328594
517810,638028,865005
302780,638028,623813
118407,638028,833140
465088,638028,643370
379944,638028,373496
721190,638028,195453
129960,638028,915422
473186,638028,227867
426420,638028,140751
440108,638028,718121
835279,638028,988950
331951,638028,669597
874115,638028,443017
845869,638028,427751
489709,638028,166767
980730,638028,694172
782808,638028,927782
335597,638028,187176
200700,638028,313970
198398,638028,811811
294078,638028,150812
621248,638028,366461
738492,638028,581463
984950,638028,984791
309500,638028,991848
569560,638028,400420
724815,638028,348629
558219,638028,665988
272961,638028,120471
631465,638028,775527
256322,638028,368687
132967,638028,881247
657891,376135,864972
571194,376135,527562
699593,376135,673947
707066,376135,218570
700940,376135,742922
493176,376135,536304
235668,376135,418591
518147,376135,489997
555887,376135,643370
319514,376135,639175
489636,376135,504692
858555,376135,489279
608271,376135,996317
955843,376135,688314
728896,376135,679100
985865,376135,500673
854306,376135,903443
809028,376135,477746
232399,376135,468478
270045,376135,496182
912627,376135,221720
880603,376135,868442
522743,376135,920004
279885,376135,960273
772616,376135,368996
607826,376135,440399
507986,376135,852303
412899,376135,903832
353937,376135,723240
146655,376135,846645
189886,376135,166767
566730,376135,563355
405661,376135,414734
156757,376135,313970
823421,376135,622050
132228,376135,370026
131931,376135,579178
247236,376135,345468
882078,376135,334756
825042,376135,820866
493036,376135,756465
789542,376135,255589
925790,376135,763783
595094,376135,716957
757670,376135,442745
309804,376135,503733
170835,376135,881247
288421,454988,542528
670756,454988,601421
450391,454988,221720
256100,454988,852303
337538,454988,903832
735636,559828,489471
638107,559828,698740
544354,559828,674228
270701,559828,569354
598016,559828,200291
834283,559828,579380
822783,559828,602894
369230,559828,223101
725724,559828,579822
299794,559828,113758
651839,559828,114365
425092,468920,541101
210922,468920,164176
905551,468920,985313
136519,468920,910637
997886,468920,630990
805521,468920,737574
886661,332978,838213
366680,332978,881491
606108,332978,795462
749228,332978,889222
942539,332978,621408
296446,332978,618975
738763,332978,496580
787144,332978,459663
861643,332978,579822
184675,332978,211068
970122,332978,286727
871349,332978,968661
952309,332978,470025
643866,332978,162817
875043,332978,642044
277387,488418,754430
635083,488418,225855
784772,488418,562233
709624,488418,614508
244018,488418,175082
406941,488418,573816
898268,488418,810564
292655,488418,253674
544621,488418,677007
231373,579051,838213
431460,579051,618917
153924,579051,160474
478045,579051,841288
189954,579051,339849
555780,579051,461777
698722,579051,468283
209194,427751,865005
592839,427751,623813
895039,427751,413368
799801,427751,661410
612251,427751,768706
955705,427751,600238
791496,427751,212819
954187,427751,734063
885061,427751,404662
665838,427751,553112
961562,427751,253674
204465,244596,618076
151686,244596,386497
988430,244596,724805
145503,244596,734063
939461,244596,951221
638385,244596,652569
641828,347985,694059
370148,347985,878467
400272,347985,364680
345610,347985,366266
699648,347985,675956
773002,347985,425160
969073,347985,584437
617703,248328,117595
572603,248328,212634
621919,248328,692832
921061,248328,276226
196052,248328,307657
845545,248328,881050
568205,667482,673947
612455,667482,224552
629757,667482,284374
486320,667482,824109
819906,667482,274112
528253,667482,795467
557011,667482,121468
868163,667482,468478
985979,667482,366266
270462,667482,150619
980437,667482,966111
376016,667482,213812
529298,667482,637680
899601,667482,805445
138597,667482,629629
958705,266711,741156
515430,266711,918304
336352,266711,393702
301454,266711,868442
478018,266711,307710
839203,266711,563355
687979,266711,734675
343151,266711,620719
398046,266711,442745
226647,266711,909409
732882,780226,587632
915997,780226,760801
539202,780226,816820
984440,780226,588281
410753,780226,625850
210455,780226,692641
431981,780226,914253
474786,780226,884626
375100,445632,337415
587129,445632,892231
963864,445632,433329
368197,445632,463431
641141,445632,773997
857983,445632,705283
291682,445632,561721
767939,445632,494631
449849,445632,943725
874093,741114,489997
330961,741114,504692
437766,741114,688314
975736,741114,221720
751561,741114,372172
727127,741114,293799
875371,741114,960273
671903,741114,663112
309272,741114,624072
421581,741114,940699
649340,466577,468449
856755,466577,417471
365339,466577,922093
434577,466577,874810
111270,466577,358678
397869,466577,986090
907614,466577,462544
589932,773669,132273
514672,773669,800302
787225,773669,865005
762560,773669,243189
870818,773669,713285
681663,773669,689667
327585,773669,382692
157532,773669,418591
985279,773669,923272
878508,773669,996317
299915,773669,915422
185254,773669,227867
786120,773669,981172
661657,773669,159628
402034,773669,299889
914283,773669,669597
717410,773669,368996
922589,773669,286857
706345,773669,407516
812700,773669,181637
268498,773669,638028
260838,773669,853583
145779,773669,148192
414185,773669,160915
821947,773669,302758
764374,773669,313970
595361,773669,910137
986830,773669,122878
124572,773669,581463
257304,773669,622050
782512,773669,991848
796959,773669,212819
434466,773669,348629
527197,773669,411780
282026,773669,345468
246873,773669,334756
968384,773669,788788
376492,773669,308629
600743,773669,262378
801466,773669,713908
546893,773669,582150
676908,773669,636573
497061,773669,796892
519084,773669,770681
360322,773669,404454
420826,552191,546216
204741,552191,400105
916938,552191,618825
395889,420175,828761
414092,420175,325869
167405,420175,268388
998186,810564,501264
484793,810564,413368
360383,810564,373496
312667,810564,929261
752143,810564,988950
616844,810564,423676
425020,810564,553112
975077,810564,571508
355033,804276,359531
722060,804276,721246
138733,804276,867563
154427,804276,799725
849668,853583,243189
243436,853583,162851
262727,853583,133334
753170,853583,655930
939148,853583,133281
373274,853583,382692
973566,853583,418591
163059,853583,622867
487616,853583,522622
511346,853583,851420
622074,853583,639175
217961,853583,489279
436271,853583,688314
432261,853583,706110
644489,853583,496182
388219,853583,961104
490865,853583,598147
759277,853583,419344
505699,853583,981172
643385,853583,153705
814507,853583,294692
123751,853583,825129
408376,853583,286857
976083,853583,959304
382759,853583,457004
396450,853583,181637
817699,853583,773669
292818,853583,594507
143189,853583,557703
964936,853583,166767
561695,853583,927782
594992,853583,672618
662016,853583,979660
329706,853583,160915
482532,853583,302758
423944,853583,173194
544813,853583,313970
675473,853583,861733
798832,853583,345468
625589,853583,846907
302086,853583,120471
981688,853583,775527
259276,853583,733773
745086,853583,373609
420430,853583,967410
854440,853583,667074
188487,853583,464392
831111,853583,422251
751707,853583,404454
660590,723240,864972
515406,723240,546625
211104,723240,795467
461550,723240,440399
717945,723240,376135
791020,723240,756465
249339,723240,660198
996141,723240,763783
857828,723240,727075
970656,723240,613040
883958,260744,994928
241445,260744,175082
734577,260744,196276
738508,260744,830084
226924,260744,673912
416500,957387,496636
334551,957387,373496
362158,957387,140751
426494,957387,159628
392648,957387,773669
669258,957387,594507
246017,957387,672618
893323,957387,280615
617890,957387,373609
449651,957387,652569
722527,957387,253674
340735,957387,912142
354230,957387,943725
338994,594507,754430
113893,594507,527562
194336,594507,753449
854938,594507,598202
996505,594507,833140
978744,594507,496636
448737,594507,689667
766779,594507,426300
474044,594507,907841
454038,594507,337415
326052,594507,923272
797343,594507,646480
933433,594507,961104
877588,594507,140751
378907,594507,753675
741183,594507,431999
530797,594507,718121
166351,594507,988950
882957,594507,407516
143057,594507,573138
251601,594507,381532
462074,594507,443017
759682,594507,427751
689747,594507,773669
625094,594507,623055
640968,594507,694172
387180,594507,749090
283717,594507,148192
434169,594507,672618
750154,594507,330505
227513,594507,751098
636676,594507,394046
807165,594507,811811
307908,594507,984791
957003,594507,212819
653313,594507,400420
176852,594507,326162
935522,594507,846907
308228,594507,665988
496020,594507,788788
616514,594507,506303
743573,594507,733773
647800,594507,951221
421407,594507,783454
191945,594507,201901
239479,594507,990829
394469,594507,881247
746655,623055,807448
982811,623055,762974
573791,623055,713285
753895,623055,133281
962904,623055,689667
865740,623055,944543
282893,623055,718042
296776,623055,622867
486182,623055,987779
360031,623055,639175
953335,623055,688314
679869,623055,423212
335543,623055,477746
187124,623055,153705
532178,623055,718121
966584,623055,512356
737494,623055,669597
597979,623055,852303
382934,623055,638028
842168,623055,166767
803888,623055,847477
910188,623055,672618
672349,623055,173194
580589,623055,394046
993385,623055,212819
324179,623055,345468
984549,623055,262378
267884,623055,967410
995410,623055,683875
178173,623055,667074
925825,623055,770681
656927,436700,142627
542442,436700,312788
864771,436700,860009
955546,557703,864972
714772,557703,546625
609485,557703,875707
483425,557703,742922
261228,557703,776366
493569,557703,381922
605989,557703,418591
959309,557703,622867
550024,557703,643370
474594,557703,530834
360749,557703,891175
992729,557703,489279
309373,557703,636559
537563,557703,679100
259663,557703,903443
767109,557703,477746
390309,557703,221720
173624,557703,901689
411547,557703,713014
988501,557703,960273
426748,557703,825129
682577,557703,368996
405679,557703,624072
357761,557703,345430
197573,557703,741114
895930,557703,723240
277920,557703,847477
481100,557703,563355
677314,557703,979660
242338,557703,426699
186313,557703,481288
730730,557703,350626
821769,557703,173194
743042,557703,414734
785395,557703,313970
216109,557703,541460
536373,557703,991848
877529,557703,579178
437928,557703,861733
489968,557703,177755
371774,557703,233190
182343,557703,473375
585581,557703,820866
313996,557703,785975
918258,557703,660198
517539,557703,283718
875614,557703,690737
364550,557703,683875
923130,557703,244424
696890,557703,442745
566530,557703,422251
850419,557703,949011
745200,557703,317552
242604,896305,838213
650343,896305,187150
576930,896305,129735
471902,896305,659259
163767,896305,747672
935679,896305,244826
226679,896305,322361
438507,896305,579051
540114,896305,398569
599497,896305,172360
404431,896305,322728
311899,896305,929488
357596,896305,507537
797388,267393,351929
781520,267393,630990
547999,267393,420175
127365,267393,896305
132028,267393,239097
294815,267393,420450
886374,267393,359402
664203,267393,243403
593641,195718,652805
801991,195718,838213
864328,195718,600583
503483,195718,910637
694561,195718,971991
235754,195718,160474
435533,195718,549211
715274,195718,860984
830249,195718,687807
396953,195718,469842
317131,195718,417948
758711,195718,243584
849842,195718,757906
471698,433329,865005
631320,433329,796029
161042,433329,957387
475865,433329,202626
961991,721246,355789
957600,721246,206553
571464,721246,674730
447002,721246,803265
675261,721246,584437
511333,721246,244424
608288,179605,328684
447687,179605,907841
317002,179605,913733
469652,179605,437829
157039,179605,573959
980646,179605,796892
364397,179605,665300
808559,699381,576975
808971,699381,456393
886389,699381,642901
661972,699381,578924
709680,699381,729711
361858,699381,400105
995401,699381,351976
415685,699381,167200
448036,699381,213035
971240,699381,669781
319819,699381,777766
298450,699381,946284
483852,476689,503297
398222,476689,244846
417976,476689,936019
856617,476689,163112
461264,476689,653121
320490,476689,637680
527287,476689,847249
741801,476689,393584
892078,138233,838998
987351,138233,293953
209877,138233,675994
283886,138233,946284
753499,846645,489997
523196,846645,724873
500201,846645,454988
435889,846645,538525
230043,846645,824996
125240,846645,584574
830319,265456,329537
740510,265456,576975
311500,265456,698740
901006,265456,910637
288359,265456,293953
486384,265456,916170
653874,265456,155174
659897,265456,218307
426156,873483,367384
617713,873483,562233
293387,873483,118888
369735,873483,156843
717950,873483,651477
681585,873483,717798
591269,239097,458856
664232,239097,621408
556593,239097,618975
814258,239097,223147
751725,239097,459663
527927,239097,591194
906111,748054,400105
797708,748054,718062
478852,748054,570139
845210,748054,144874
859110,748054,248496
512682,748054,892140
581806,166767,807448
420618,166767,598202
657331,166767,133334
586801,166767,689667
669100,166767,895062
550555,166767,622867
194501,166767,426300
921682,166767,851420
821942,166767,639175
462066,166767,489279
544993,166767,222136
207318,166767,706110
569373,166767,223163
347820,166767,227867
293763,166767,598147
722750,166767,419344
411980,166767,794048
179431,166767,852303
337559,166767,638028
853546,166767,773669
886080,166767,623055
788518,166767,672618
652084,166767,187176
858896,166767,751098
606281,166767,910137
244504,166767,394046
861500,166767,212819
131369,166767,348629
986404,166767,345468
712483,166767,665988
374796,166767,262378
765463,166767,328706
894732,166767,422251
575163,569990,652805
533969,569990,941881
337658,569990,632986
571375,569990,283989
448897,569990,401764
193251,569990,836969
671644,694172,328684
553537,694172,168428
387553,694172,843081
761599,694172,413368
481288,694172,672878
706236,694172,646480
223401,694172,874810
756865,694172,801414
783546,694172,382537
835630,694172,912142
544097,358395,350156
796478,358395,496636
881187,358395,588871
126792,358395,573959
162881,358395,423676
988911,358395,796892
516040,918660,816820
258703,918660,742017
937805,918660,838998
431231,918660,436052
284747,918660,579517
899263,918660,860009
780998,918660,432991
442442,749090,335853
183272,749090,173725
390900,749090,552079
172560,749090,427751
465057,716457,591856
869317,716457,448266
137974,716457,317626
330855,716457,795467
187005,716457,686982
489444,716457,468478
714371,716457,841848
222779,716457,663112
344050,716457,476689
479518,716457,426699
205898,716457,803265
378047,716457,328361
449788,716457,957339
408298,716457,397492
426267,716457,393584
576107,716457,727075
536760,927782,865005
192669,927782,181637
142100,927782,957387
498852,927782,212819
127747,927782,366197
147667,927782,855693
935539,847477,864972
498271,847477,546625
430513,847477,542528
798169,847477,742922
994657,847477,776366
648785,847477,418591
136627,847477,718042
545885,847477,112094
931402,847477,643370
511748,847477,204411
588718,847477,724873
522711,847477,470473
829046,847477,530834
829076,847477,891175
886570,847477,489279
954655,847477,655374
678154,847477,135880
902200,847477,903443
777725,847477,468478
751251,847477,408415
854552,847477,294692
251440,847477,663112
626733,847477,368996
760012,847477,440399
223383,847477,852303
561760,847477,853583
192981,847477,846645
911271,847477,166767
721532,847477,148192
111228,847477,426699
712098,847477,350626
501666,847477,313970
432038,847477,910137
914576,847477,622050
113964,847477,370026
280451,847477,861733
906620,847477,802872
238257,847477,177755
732386,847477,334756
924199,847477,233190
909424,847477,308629
743665,847477,307703
429586,847477,785975
480539,847477,255589
652887,847477,283718
736562,847477,636573
171191,847477,716957
716088,847477,244424
932956,847477,503733
406778,847477,770681
997252,847477,881247
653709,563355,542528
243575,563355,706110
581192,563355,299453
623035,563355,699097
384466,563355,713014
426840,563355,395546
551309,563355,903832
664888,563355,847477
630451,569393,351929
672535,569393,828761
589443,569393,618917
756522,569393,332506
958250,569393,860984
724313,569393,154720
359292,569393,417948
729531,569393,466860
465151,569393,638505
155320,569393,130897
776232,867563,372172
850379,867563,255589
735591,867563,694333
138195,867563,949011
780389,142900,784515
243595,142900,164176
288162,142900,838998
983732,142900,599387
461531,142900,569354
835451,142900,447448
604203,142900,588281
257216,142900,414451
544967,142900,542798
731062,142900,307657
679079,148192,477099
745848,148192,527562
451975,148192,800302
791682,148192,182363
159307,148192,245989
124318,148192,713285
235736,148192,162851
144840,148192,655930
904896,148192,133281
954553,148192,987779
267048,148192,426300
346469,148192,639175
487078,148192,923272
322069,148192,688314
151465,148192,915422
736619,148192,423212
922651,148192,500673
366479,148192,961104
467553,148192,419344
857144,148192,368996
998445,148192,440399
386274,148192,286857
656175,148192,740152
830131,148192,853583
918946,148192,557703
864714,148192,187176
709805,148192,751098
353674,148192,173194
758082,148192,414734
722647,148192,394046
847267,148192,431996
829513,148192,622050
819312,148192,411780
314976,148192,846907
211130,148192,665988
670493,148192,554123
912404,148192,733773
240730,148192,307703
871001,148192,785975
919170,148192,283718
826108,148192,638619
433428,148192,683875
929936,148192,422251
711920,438132,601421
397291,438132,996317
182587,438132,903443
799434,438132,796491
940838,438132,901689
351371,438132,852303
237397,438132,457004
462636,438132,804276
144094,438132,723240
633941,438132,716457
385740,438132,350626
759306,438132,683875
140367,438132,442745
921052,438132,503733
490489,438132,770681
155355,672618,527562
124400,672618,800302
429547,672618,501264
438267,672618,328594
407938,672618,865005
983152,672618,243189
213303,672618,623813
773768,672618,713285
915207,672618,622439
658978,672618,895062
927657,672618,173725
861403,672618,622867
122048,672618,643370
312792,672618,373496
991645,672618,321170
787887,672618,988950
475381,672618,825129
198300,672618,669597
578119,672618,959304
419645,672618,573138
554435,672618,638028
977824,672618,427751
999904,672618,773669
131438,672618,623055
469834,672618,694172
837847,672618,811811
146573,672618,600238
978623,672618,366461
624034,672618,581463
351767,672618,656024
296979,672618,772613
775910,672618,734063
335192,672618,302977
115345,672618,506303
210189,672618,120471
209344,672618,775527
246875,672618,733773
968336,672618,373609
150904,672618,783454
338268,672618,251506
172970,672618,283718
478746,672618,638619
671824,672618,636573
360088,672618,183207
203676,672618,881247
252986,617971,571468
447586,617971,153785
917399,617971,246897
121904,617971,729711
343917,617971,307657
793689,617971,881050
432873,352002,169398
639414,352002,896305
596326,352002,142900
841445,352002,470025
409324,352002,140868
832119,614171,662662
180195,614171,899873
126743,614171,884626
836066,614171,347492
903887,614171,579168
315974,625559,881491
815695,625559,817517
384652,625559,831164
448515,625559,889306
147041,625559,717404
135245,625559,946215
508087,625559,357244
490784,625559,973913
137020,625559,130897
246155,979660,527562
760268,979660,655930
443235,979660,204411
445821,979660,891175
856736,979660,489279
890092,979660,222136
733329,979660,716435
800652,979660,655374
785026,979660,636559
798868,979660,423212
865053,979660,475633
329686,979660,440399
824341,979660,181637
896039,979660,804276
580300,979660,166767
926616,979660,350626
264047,979660,150812
741396,979660,861733
122528,979660,466803
430316,979660,177755
221841,979660,665988
362854,979660,775527
321893,979660,233190
117809,979660,308629
180552,979660,262378
181372,979660,785975
483628,979660,763783
154486,979660,742676
822750,979660,422251
414359,979660,435354
283756,330505,477099
580545,330505,243189
717001,330505,245989
314041,330505,381922
778552,330505,718042
154807,330505,622867
873288,330505,881054
198232,330505,522622
590518,330505,672878
598505,330505,915422
535129,330505,223163
236075,330505,423212
633909,330505,496182
940007,330505,512356
604019,330505,740152
423186,330505,181637
596285,330505,623055
856622,330505,672618
322768,330505,187176
729478,330505,751098
153907,330505,173194
747770,330505,348629
909598,330505,411780
990068,330505,665988
712322,330505,373609
300643,330505,283718
699098,330505,690737
199283,330505,636573
166710,330505,422251
885759,330505,770681
166716,851283,503297
920663,851283,310613
557547,851283,213875
217592,851283,536304
475033,851283,317626
440777,851283,504692
766911,851283,636095
154722,851283,135880
500855,851283,573996
346464,851283,841848
911253,851283,624072
551941,851283,328361
229109,851283,694333
954003,255184,168945
130589,255184,994471
714302,255184,754730
595320,255184,262439
188115,160915,800302
442837,160915,328594
311383,160915,243189
